,nome,coordenadas,localiza__oLabel,imagem,DGPC_ID,informação
594,Castelo de Torres Novas,Point(-8.54055556 39.48),"Torres Novas (Santa Maria, Salvador e Santiago)",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Torres%20Novas%20%2827%29.JPG,70606.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70606
595,Castelo de Tomar,Point(-8.417642 39.603405),Tomar (São João Baptista) e Santa Maria dos Olivais,http://commons.wikimedia.org/wiki/Special:FilePath/Tomar%20Castelo%200244.jpg,70473.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70473
596,Castelo de Terena,Point(-7.40722222 38.62166667),Terena (São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20Terena.JPG,70190.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70190
597,Castelo de Tavira,Point(-7.65194 37.1256),Tavira (Santa Maria e Santiago),http://commons.wikimedia.org/wiki/Special:FilePath/TaviraCastle-CCBY.jpg,70656.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70656
598,Castelo de São Jorge,Point(-9.13333 38.71389),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20Sao%20Jorge%20Lisboa%201.JPG,70523.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70523
599,Castelo de São Filipe,Point(-8.909221 38.517715),"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20S%C3%A3o%20Filipe%201.jpg,69878.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69878
600,Castelo de Soure,Point(-8.626103 40.056947),Soure,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Soure.jpg,70361.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70361
601,Castelo de Sortelha,Point(-7.21694444 40.32916667),Sortelha,http://commons.wikimedia.org/wiki/Special:FilePath/SortelhaCastle.jpg,70735.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70735
602,Castelo de Silves,Point(-8.43790556 37.19098889),Silves,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20Silves%202.JPG,70541.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70541
603,Castelo de Sesimbra,Point(-9.10666667 38.45277778),Castelo,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Sesimbra%20-%20vista%20exterior.JPG,70544.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70544
604,Castelo de Serpa,Point(-7.598333333 37.943888888),Serpa (Salvador e Santa Maria),http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Serpa%201.JPG,70215.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70215
605,Castelo de Santo Estêvão,Point(-7.41775 41.75944444),Santo Estêvão,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20Santo%20Estevao%20perto%20Chaves%2002.JPG,71121.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71121
606,Castelo de Santiago do Cacém,Point(-8.69833333 38.01472222),"Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Santiago%20do%20Cac%C3%A9m%20-%20muralha%2C%20torre%20e%20barbac%C3%A3.jpg,70441.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70441
607,Castelo de Santa Maria da Feira,Point(-8.54276389 40.92100556),"Santa Maria da Feira, Travanca, Sanfins e Espargo",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20da%20Feira%20ou%20Castelo%20de%20Santa%20Maria%20da%20Feira%20%281%29.jpg,70478.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70478
608,Castelo de Redondo,Point(-7.54333333 38.64972222),Redondo,http://commons.wikimedia.org/wiki/Special:FilePath/Redondo1236.jpg,70381.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70381
609,Castelo de Porto de Mós,Point(-8.81861111 39.60333333),Porto de Mós - São João Baptista e São Pedro,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Porto%20de%20M%C3%B3s%2027.jpg,69870.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69870
610,Castelo de Portel,Point(-7.70277778 38.30916667),Portel,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Portel.JPG,71148.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71148
611,Castelo de Portalegre,Point(-7.4308 39.2912),Sé e São Lourenço,http://commons.wikimedia.org/wiki/Special:FilePath/Muralha%20e%20Museu%20do%20Castelo%20de%20Portalegre%20%28pormenor%29.jpg,70706.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70706
612,Castelo de Pombal,Point(-8.62473611 39.91392778),Pombal,http://commons.wikimedia.org/wiki/Special:FilePath/Pombal1.jpg,71165.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71165
613,Castelo de Pinhel,Point(-7.062 40.777),Pinhel,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Pinhel.jpg,70409.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70409
614,Castelo de Penela,Point(-8.390519 40.031211),"São Miguel, Santa Eufémia e Rabaçal",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Penela%20-%20vista%20geral.JPG,69810.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69810
615,Castelo de Penedono,Point(-7.393903 40.99),Penedono e Granja,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Penedono%20-%20Portugal%20%2850362726606%29.jpg,70451.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70451
616,Castelo de Penas Róias,Point(-6.65416667 41.39222222),Penas Roias,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Penas%20Roias%2C%20Mogadouro%20-%2010.jpg,69828.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69828
617,Castelo de Penamacor,Point(-7.16583333 40.16694444),Penamacor,http://commons.wikimedia.org/wiki/Special:FilePath/Torre%20de%20Menagem%20do%20Castelo%20de%20Penamacor.JPG,73056.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73056
618,Castelo de Pena de Aguiar,Point(-7.68027778 41.46944444),Telões,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Aguiar%2001.JPG,71205.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71205
619,Castelo de Palmela,Point(-8.90111111 38.56611111),Palmela,http://commons.wikimedia.org/wiki/Special:FilePath/PalmelaCastle1.jpg,70171.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70171
620,Castelo de Ourém,Point(-8.592 39.642),Nossa Senhora das Misericórdias,http://commons.wikimedia.org/wiki/Special:FilePath/Ourem-CCBYSA.jpg,69874.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69874
621,Castelo de Numão,Point(-7.29 41.09972222),Numão,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Num%C3%A3o%20-%20Portugal%20%2850330548221%29.jpg,70481.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70481
622,Castelo de Noudar,Point(-7.06277778 38.17777778),Barrancos,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20noudar%20geral.jpg,70654.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70654
623,Castelo de Nisa,Point(-7.64972222 39.5175),"Espírito Santo, Nossa Senhora da Graça e São Simão",http://commons.wikimedia.org/wiki/Special:FilePath/Nisa%20-%20Portugal%20%28145069893%29.jpg,70113.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70113
624,Castelo de Mértola,Point(-7.66444444 37.63805556),Mértola,http://commons.wikimedia.org/wiki/Special:FilePath/MertolaCastle1-CCBY.jpg,70160.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70160
625,Castelo de Moreira de Rei,Point(-7.32062778 40.82817778),Moreira de Rei,http://commons.wikimedia.org/wiki/Special:FilePath/Ru%C3%ADnas%20do%20Castelo%20de%20Castelo%20de%20Moreira%20de%20Rei%20-%20Portugal%20%286324925061%29.jpg,70420.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70420
626,Castelo de Monção,Point(-8.480006 42.078664),Monção e Troviscoso,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Mon%C3%A7ao3.jpg,70678.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70678
627,Castelo de Montemor-o-Velho,Point(-8.684181 40.174942),Montemor-o-Velho e Gatões,http://commons.wikimedia.org/wiki/Special:FilePath/MontemorVelho-CCBY-4.jpg,70442.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70442
628,Castelo de Montemor-o-Novo,Point(-8.2156 38.6425),"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Montemor-o-Novo%20%28P1010700%29.jpg,70440.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70440
629,Castelo de Montemor-o-Novo,Point(-8.2156 38.6425),"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",http://commons.wikimedia.org/wiki/Special:FilePath/Ru%C3%ADnas%20com%20Hist%C3%B3ria.jpg,70440.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70440
630,Castelo de Montalegre,Point(-7.791 41.826),Montalegre e Padroso,http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20photographs%20of%20Castelo%20de%20Montalegre%20%288%29.jpg,70167.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70167
631,Castelo de Montalegre,Point(-7.791 41.826),Montalegre e Padroso,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20montalegre.JPG,70167.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70167
632,Castelo de Montalegre,Point(-7.791 41.826),Montalegre e Padroso,http://commons.wikimedia.org/wiki/Special:FilePath/Montalegre.jpg,70167.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70167
633,Castelo de Montalegre,Point(-7.791 41.826),Montalegre e Padroso,http://commons.wikimedia.org/wiki/Special:FilePath/MontalegreCastle2.jpg,70167.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70167
634,Castelo de Monsaraz,Point(-7.380692 38.443184),Monsaraz,http://commons.wikimedia.org/wiki/Special:FilePath/MonsarazCastle-CCBY.jpg,70568.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70568
635,Castelo de Monsanto,Point(-7.11388889 40.03555556),Monsanto e Idanha-a-Velha,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Monsanto.jpg,69865.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69865
636,Castelo de Monforte de Rio Livre,Point(-7.356105555 41.762258333),Águas Frias,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Monforte%2001.JPG,73390.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73390
637,Castelo de Mogadouro,Point(-6.72055556 41.33805556),"Mogadouro, Valverde, Vale de Porco e Vilar de Rei",http://commons.wikimedia.org/wiki/Special:FilePath/Mogadouro%20-%20Portugal%20%282416381304%29.jpg,70650.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70650
638,Castelo de Melgaço,Point(-8.25972222 42.11444444),Vila e Roussas,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Melga%C3%A7o.jpg,70300.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70300
639,Castelo de Marvão,Point(-7.37972222 39.39638889),Santa Maria de Marvão,http://commons.wikimedia.org/wiki/Special:FilePath/CastillodeMarvao.jpg,70363.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70363
640,Castelo de Marialva,Point(-7.231564 40.91348),Marialva,http://commons.wikimedia.org/wiki/Special:FilePath/Marialva%202.jpg,69859.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69859
641,Castelo de Loulé,Point(-8.02388889 37.13944444),São Clemente,http://commons.wikimedia.org/wiki/Special:FilePath/Loule%20Castle%20-%20The%20Algarve%2C%20Portugal%20%281399497720%29.jpg,70497.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70497
642,Castelo de Longroiva,Point(-7.20861111 40.96388889),Longroiva,http://commons.wikimedia.org/wiki/Special:FilePath/Longroiva%20castle%202011-08-05.jpg,71169.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71169
643,Castelo de Linhares da Beira,Point(-7.46111111 40.54138889),Linhares (Celorico da Beira),http://commons.wikimedia.org/wiki/Special:FilePath/LinharesCastle.jpg,70524.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70524
644,Castelo de Lindoso,Point(-8.19916667 41.86694444),Lindoso,http://commons.wikimedia.org/wiki/Special:FilePath/LINDOSO%20CASTLE%20%2814652249758%29.jpg,70164.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70164
645,Castelo de Leiria,Point(-8.81 39.747),"Leiria, Pousos, Barreira e Cortes",http://commons.wikimedia.org/wiki/Special:FilePath/CASTELO%20DE%20LEIRIA.jpg,70548.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70548
646,Castelo de Lanhoso,Point(-8.28138889 41.58694444),Póvoa de Lanhoso,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Lanhoso.JPG,70593.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70593
647,Castelo de Lamego,Point(-7.80861111 41.09916667),Lamego (Almacave e Sé),http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20e%20Cisterna.jpg,70699.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70699
648,Castelo de Guimarães,Point(-8.290299 41.447834),"Oliveira, São Paio e São Sebastião",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Guimaraes.jpg,70511.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70511
649,Castelo de Freixo de Espada à Cinta,Point(-6.8042 41.0927),Freixo de Espada à Cinta e Mazouco,http://commons.wikimedia.org/wiki/Special:FilePath/Freixo%20Espada%20a%20Cinta%20-%20Torre%20de%20Menagem.jpg,70453.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70453
650,Castelo de Faria,Point(-8.64708611 41.49658056),Pereira,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Faria1483.JPG,70488.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70488
651,Castelo de Evoramonte,Point(-7.715841 38.77189),Evoramonte,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20evoramonte%201.jpg,70670.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70670
652,Castelo de Estremoz,Point(-7.591739 38.841305),Estremoz (Santa Maria e Santo André),http://commons.wikimedia.org/wiki/Special:FilePath/Torre%20del%20homenaje%20del%20castillo%20de%20Estremoz%2C%20Portugal.jpg,70461.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70461
653,Castelo de Elvas,Point(-7.16289167 38.88354167),"Caia, São Pedro e Alcáçova",http://commons.wikimedia.org/wiki/Special:FilePath/Porta%20do%20Castelo%20de%20Elvas.jpg,70566.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70566
654,Castelo de Chaves,Point(-7.47166667 41.73944444),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Torre%20de%20Menagem%20Chaves%2003.JPG,70655.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70655
655,Castelo de Celorico da Beira,Point(-7.39333333 40.63583333),Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Celorico%20da%20Beira%20-%20Torre%C3%A3o.jpg,70710.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70710
656,Castelo de Castro Marim,Point(-7.44194444 37.218525),Castro Marim,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Castro%20Marim%20-%20Torre%C3%A3o.jpg,70377.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70377
657,Castelo de Castro Laboreiro,Point(-8.15824722 42.02293056),Castro Laboreiro e Lamas de Mouro,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Castro%20Laboreiro%20%284372138847%29.jpg,69848.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69848
658,Castelo de Castelo de Vide,Point(-7.45777778 39.4175),Santa Maria da Devesa,http://commons.wikimedia.org/wiki/Special:FilePath/Nt-castelovide-castelo.jpg,70446.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70446
659,Castelo de Castelo Rodrigo,Point(-6.964265 40.877374),Castelo Rodrigo,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Castelo%20Rodrigo.jpg,71117.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71117
660,Castelo de Castelo Mendo,Point(-6.94972222 40.59222222),"Castelo Mendo, Ade, Monteperobolso e Mesquitela",http://commons.wikimedia.org/wiki/Special:FilePath/Le%20village%20fortifi%C3%A9%20de%20Castelo%20Mendo.JPG,70421.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70421
661,Castelo de Castelo Bom,Point(-6.90166667 40.62166667),Castelo Bom,http://commons.wikimedia.org/wiki/Special:FilePath/Porta%20da%20Vila%20%28Castelo%20Bom%29.jpg,70267.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70267
662,Castelo de Carrazeda de Ansiães,Point(-7.30554167 41.20275833),"Lavandeira, Beira Grande e Selores",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20ansi%C3%A3es%20%288337838751%29.jpg,70591.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70591
663,Castelo de Campo Maior,Point(-7.07204722 39.01105556),São João Baptista,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Campo%20Maior%20%28Janela%29.jpg,71110.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71110
664,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/007448%20-%20Braganza%20%288745309170%29.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
665,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a%20Castelo%20252.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
666,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a11.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
667,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a12.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
668,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a13.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
669,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a17.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
670,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a18.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
671,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a20.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
